customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9570-RQLSM,Female,1,Yes,Yes,51,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),73.25,3730.2,No
7607-VCLOC,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),108.45,6291.35,No
8474-YJBFL,Female,0,No,No,8,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.51,603.0,Yes
3301-VTKGF,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,36.79,579.57,No
3018-ULRYD,Female,1,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.46,308.07,No
2696-KPWNK,Male,0,No,No,57,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,74.0,4220.48,No
6657-XDSZE,Female,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,92.0,4605.0,Yes
5695-RDBUF,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),72.83,2540.13,No
4327-QUWVX,Female,0,Yes,No,25,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,70.89,1770.82,Yes
3131-EVAMY,Male,1,No,No,59,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,96.08,5669.46,Yes
4624-WRIHY,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.12,288.7,Yes
9426-ULBXF,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),112.23,5732.53,No
3519-ASABE,Female,0,Yes,No,5,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,69.78,350.61,Yes
2189-JNHRP,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.68,267.26,No
9941-HQHXZ,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),102.06,1232.83,No
3333-EFVFE,Male,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.25,1877.7,No
6420-JRGHB,Male,0,No,No,60,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,97.56,5856.42,No
6889-DTWMJ,Female,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,108.06,2270.84,No
4485-XOOZM,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,94.79,5301.05,Yes
3395-TMJFM,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.17,65.44,Yes
3848-JJPXC,Female,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),32.44,2033.85,No
8207-ECQFE,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),94.11,461.41,Yes
3639-DNXDE,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),71.0,147.89,No
3979-QNERX,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.13,262.02,Yes
1639-WNTCR,Male,0,No,No,12,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,65.13,776.65,No
2373-HWKES,Male,0,Yes,No,60,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),72.31,4339.32,No
5514-ZKFOO,Male,0,No,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,91.5,4849.67,No
1852-EZACD,Female,1,No,No,36,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),79.05,2852.81,No
9489-HAPNG,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,90.59,95.33,Yes
2477-OSOPJ,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,100.01,5109.64,No
5098-SZOUT,Female,0,Yes,Yes,11,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),72.24,786.5,Yes
6603-BYMJX,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,101.6,5274.77,No
9071-PTOBM,Female,0,No,No,1,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,70.51,68.38,Yes
3863-LDNIA,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),65.12,2147.34,No
6981-WHEDO,Male,0,No,No,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),76.67,1157.92,No
9748-SUHOO,Female,1,Yes,Yes,14,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.72,834.32,Yes
4259-OQNZH,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.11,290.58,Yes
2168-CIIQS,Female,0,No,No,15,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),83.7,1259.51,Yes
3734-KCYMB,Female,0,Yes,Yes,31,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,70.63,2182.94,Yes
6846-WIMZO,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),36.16,2606.24,No
9576-QNXMF,Male,0,No,No,12,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,76.44,917.12,No
5908-ALHGA,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),92.42,4533.44,No
7765-EBDCL,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),109.64,4489.9,Yes
9086-FKUMJ,Male,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,97.92,5297.18,Yes
1549-FTCRF,Female,0,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.72,44.43,Yes
8884-QFXWF,Male,0,No,No,42,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),87.44,3665.58,No
5075-ECQYZ,Male,1,Yes,No,34,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),72.79,2467.55,No
8951-SOOMO,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),91.67,3766.13,No
6965-UGSRO,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.05,66.54,Yes
2092-BYEAC,Male,1,No,No,71,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,106.34,7552.92,Yes
7814-VUBQN,Male,0,Yes,No,34,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.85,3301.85,Yes
7802-TTORS,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.13,160.73,Yes
9939-FTYGZ,Female,0,Yes,No,12,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.11,799.76,No
5521-XNOOC,Female,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),79.96,1352.78,No
2562-PHTOC,Male,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.35,1903.18,No
1187-QQBNI,Male,0,Yes,Yes,42,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),63.41,2664.65,Yes
7540-GKLST,Female,0,No,No,12,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,73.56,880.99,Yes
4120-IPAHZ,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,113.34,2046.52,Yes
2823-HMITF,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.28,459.68,Yes
5444-BRAKH,Female,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),93.8,4131.45,Yes
9673-HMTAR,Female,0,Yes,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.13,28.7,No
1482-YYFIK,Male,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,89.03,2485.61,Yes
4314-WISND,Male,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,36.64,2460.19,No
7783-YHTVQ,Female,1,Yes,Yes,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),81.67,741.95,Yes
7126-EKMEF,Female,0,Yes,No,16,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),74.44,1198.38,No
8005-KBTJI,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,35.59,2346.85,No
7347-NQBHK,Female,0,No,No,24,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,71.9,1727.31,No
9952-DKLEP,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),104.63,114.13,Yes
3619-JJTXO,Male,0,Yes,Yes,18,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,69.02,1247.67,Yes
9153-WOAWG,Female,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.18,3128.38,No
5889-ICCZE,Female,0,Yes,No,38,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),67.22,2545.66,No
2999-SHNNS,Male,1,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),29.3,1613.0,No
3125-PMSMV,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,88.06,786.56,Yes
2111-INIAR,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),93.31,3552.06,No
1917-VHSIN,Male,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,90.85,88.64,Yes
6050-SIAKM,Male,0,No,No,1,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,88.0,96.1,Yes
6572-YTNUD,Male,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,96.52,3383.52,No
1368-PIXIF,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.57,1180.54,No
2677-FJIDS,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.65,1317.31,No
2735-JCKSX,Female,0,No,No,66,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),83.35,5510.05,Yes
5227-XKSRU,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,95.63,6314.57,No
9728-LPGGE,Female,0,No,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),72.63,137.21,Yes
6046-YBCVU,Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.26,31.09,No
8326-FRIOX,Female,0,No,No,51,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,96.0,4897.2,No
2797-WWGSK,Female,0,No,No,39,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,74.44,2910.61,Yes
1190-BASML,Male,1,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.02,811.76,No
4878-SHYOA,Male,0,No,No,56,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,82.42,4616.3,No
1864-XNALX,Female,0,No,No,48,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),83.04,3988.41,Yes
2351-DBUGQ,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.71,1567.76,Yes
3525-VTKJR,Male,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,89.9,273.81,Yes
3378-NLHUJ,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),31.05,748.24,Yes
5429-GCRKU,Male,0,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,84.43,1770.06,No
5127-FACYR,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,37.48,1428.15,Yes
8650-RBLZU,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,89.05,,No
3357-OLPCL,Female,1,Yes,Yes,53,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),80.52,4269.05,No
9039-MKSVB,Male,1,No,No,24,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),66.4,1592.79,No
4327-EBJES,Male,0,No,No,1,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,92.96,95.83,Yes
8361-ZAIIS,Female,1,No,No,35,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),75.54,2646.27,Yes
3138-AQXVC,Male,0,Yes,No,52,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,69.61,3629.01,Yes
1746-PIDDK,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,101.9,4169.68,No
5648-KUUSF,Female,0,No,No,37,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,73.96,2746.25,No
6929-WZNMQ,Male,0,Yes,Yes,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),77.26,1315.76,No
8424-BTYEU,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,74.69,3443.14,Yes
4615-BPBLF,Female,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,80.4,72.62,Yes
7852-EIXPU,Male,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,87.24,1743.48,Yes
3440-XXKBZ,Male,0,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,97.79,4884.28,No
1260-MHSWT,Male,0,No,No,53,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),93.65,4959.38,No
9887-OFRQI,Male,0,No,No,42,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,65.8,2769.07,Yes
6487-GCMYP,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.35,3414.64,No
5788-LJRSZ,Male,0,No,No,57,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,98.48,5620.86,Yes
1371-HZODJ,Female,0,Yes,Yes,47,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,62.49,2933.16,No
4715-MZUBJ,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),107.3,4929.49,No
1568-RZDLZ,Female,1,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),92.85,5297.53,No
3409-USXIC,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,93.92,3751.24,No
5553-FCWRY,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.99,39.31,Yes
7326-JHJZW,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,66.72,62.78,No
9606-ZBYTC,Female,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),92.17,1655.14,Yes
8593-FUEHQ,Female,1,No,No,12,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.91,948.23,No
8799-ZVJTA,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),68.24,64.07,Yes
2258-NTECT,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),98.06,890.96,Yes
4569-EFEXP,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),86.86,3817.93,No
2943-FWDFD,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.79,101.22,Yes
9412-PMXBH,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),102.76,931.94,Yes
4962-NBVTN,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.91,503.03,Yes
7677-CZDCD,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),61.94,363.03,No
8793-YJARR,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),101.61,1124.47,Yes
5563-TTPTU,Female,0,No,No,50,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,64.14,3199.69,Yes
1865-VMAEP,Female,1,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.47,1650.28,No
9887-IWOYA,Female,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.16,789.61,No
5965-XELIK,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.08,2665.54,No
6250-BPDJV,Male,0,No,No,50,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),91.96,4606.21,Yes
5995-CENAR,Female,0,No,No,3,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,69.45,202.47,Yes
6563-EHZFQ,Male,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,31.59,1391.52,No
5478-BUMFU,Female,0,No,No,70,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Mailed check,88.88,6215.86,No
8656-GQVWX,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.22,2678.05,No
2055-QVGHE,Male,0,Yes,Yes,41,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,69.15,2840.94,Yes
3883-QBSUB,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,101.61,3359.71,No
9605-GWGDU,Female,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),91.04,5560.7,Yes
9740-JYILR,Female,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),97.52,3806.98,No
4872-WKXKZ,Female,0,Yes,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),37.4,1052.53,Yes
1555-HCUMT,Female,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.27,978.11,Yes
4010-QUDKQ,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),90.0,1703.97,Yes
3980-KJVOA,Male,0,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,58.45,2802.96,No
2922-ANUYV,Female,1,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.91,88.36,Yes
4531-ZHRKK,Male,1,No,No,10,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.87,956.65,Yes
7283-STGCB,Female,0,No,No,48,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,57.84,2777.51,Yes
5264-EMIMC,Female,1,Yes,Yes,48,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),45.58,2186.56,Yes
9049-TDWRU,Male,0,Yes,Yes,39,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),73.29,2850.56,No
3425-DCWEE,Female,0,Yes,No,10,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,67.42,683.83,Yes
7120-PYVDC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.62,1299.17,Yes
7248-CGGUK,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,75.16,150.57,Yes
7358-MOKTV,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.24,816.51,No
9638-QNHLX,Female,0,Yes,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),84.47,2621.79,No
5151-JPTAT,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,74.06,65.62,No
5248-WCNAD,Male,0,No,No,44,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,69.56,3050.96,No
1439-FQQLQ,Male,1,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.51,1955.38,No
8947-MWPFO,Female,1,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.16,3315.93,Yes
6174-OGQXD,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.61,894.56,Yes
